1.4543533325195312e-05,6296713.0
0.00024962425231933594,6336793.0
0.0007870197296142578,6304812.0
0.0010647773742675781,6331638.0
0.0015387535095214844,6337450.0
0.001965045928955078,6328043.0
0.0024073123931884766,6361872.0
0.0028247833251953125,6359143.0
0.0032961368560791016,6339765.0
0.0036644935607910156,6355817.0
0.004082679748535156,6344326.0
0.004498958587646484,6355787.0
0.004915714263916016,6356176.0
0.005330324172973633,6353913.0
0.005747556686401367,6354505.0
0.006186962127685547,6333482.0
0.006554603576660156,6338868.0
0.0070209503173828125,6357653.0
0.007442474365234375,6356050.0
0.007862329483032227,6352574.0
0.008278608322143555,6358554.0
0.008694887161254883,6345918.0
0.00911092758178711,6355559.0
0.009528636932373047,6357479.0
0.00994420051574707,6349849.0
0.01036834716796875,6340926.0
0.010812759399414062,6341829.0
0.011234521865844727,6357448.0
0.011650562286376953,6356563.0
0.012084484100341797,6361480.0
0.012569665908813477,6356521.0
0.012987375259399414,6340696.0
0.013413667678833008,6356603.0
0.013831138610839844,6332419.0
0.014283418655395508,6339486.0
0.014665603637695312,6338078.0
0.01511383056640625,6313289.0
0.015883922576904297,6323742.0
0.016140222549438477,6352847.0
0.016561031341552734,6358124.0
0.01701521873474121,6361069.0
0.017368078231811523,6349339.0
0.017781734466552734,6357296.0
0.01819586753845215,6359177.0
0.018610000610351562,6358559.0
0.01902174949645996,6357523.0
0.019436120986938477,6352440.0
0.019850969314575195,6353318.0
0.020264387130737305,6356577.0
0.020678043365478516,6357456.0
0.02109074592590332,6358421.0
0.02150440216064453,6356600.0
0.021916627883911133,6343776.0
0.02232956886291504,6355778.0
0.022742271423339844,6360063.0
0.02315497398376465,6350675.0
0.023645877838134766,6355569.0
0.024006128311157227,6341749.0
0.02442193031311035,6355080.0
0.024836063385009766,6357747.0
0.025249481201171875,6354309.0
0.025664806365966797,6357872.0
0.026078462600708008,6343537.0
0.026491165161132812,6356873.0
0.026905536651611328,6362275.0
0.02733898162841797,6356655.0
0.027751684188842773,6354605.0
0.028165578842163086,6355135.0
0.028578758239746094,6343081.0
0.028992652893066406,6357035.0
0.02940535545349121,6355535.0
0.02981734275817871,6357825.0
0.030229806900024414,6358143.0
0.030643463134765625,6342692.0
0.031056642532348633,6356380.0
0.03146982192993164,6323835.0
0.031931400299072266,6341660.0
0.03232312202453613,6344242.0
0.032691240310668945,6349993.0
0.033106327056884766,6355602.0
0.03351926803588867,6355999.0
0.033933401107788086,6356859.0
0.034346818923950195,6358327.0
0.03476071357727051,6354700.0
0.035173892974853516,6342967.0
0.035585641860961914,6359105.0
0.03599810600280762,6358007.0
0.03641080856323242,6359315.0
0.03682351112365723,6329224.0
0.037277936935424805,6339366.0
0.037694692611694336,6354740.0
0.03810739517211914,6355994.0
0.038519859313964844,6355497.0
0.03893327713012695,6353978.0
0.03934621810913086,6343734.0
0.039758920669555664,6354685.0
0.04017066955566406,6355895.0
0.04058241844177246,6353665.0
0.04099464416503906,6355074.0
0.04140758514404297,6349975.0
0.041826486587524414,6353203.0
0.042240142822265625,6347079.0
0.04265260696411133,6358164.0
0.043065786361694336,6356112.0
0.04347872734069824,6328210.0
0.04397225379943848,6342636.0
0.04432487487792969,6357021.0
0.04474043846130371,6359125.0
0.04515385627746582,6356753.0
0.045566558837890625,6355351.0
